"sku","storeid","cost","retail","sksinfo.zero"
"3778592","7907","43.00","44.50",0
"1919065","2009","5.55","14.00",0
"5929901","1609","16.50","39.00",0
"8951928","5403","25.93","65.00",0
"3958841","1107","7.95","20.00",0
"3809785","9103","58.00","120.00",0
"5491139","8602","147.50","395.00",0
"2898975","8803","3.00","5.36",0
"6689874","8102","204.00","329.88",1
"7256633","9304","3.79","3.00",0
"5848793","4504","76.50","179.00",0
"7199233","4502","2.60","7.00",0
"917567","4904","4.80","9.00",0
"1031095","3807","13.50","36.00",0
"511689","9609","0.00","0.00",0
"4260839","4007","8.00","18.00",0
"101125","3407","19.40","75.00",0
"7438491","1007","10.50","12.49",0
"679088","5404","12.50","7.50",0
"3490212","3809","11.00","39.50",0
"1018485","1609","32.25","66.00",0
"2618777","2503","19.40","42.00",0
"7003299","4109","54.00","107.25",0
"9731720","8002","24.75","49.50",0
"9859259","5603","42.50","85.00",0
"148668","5502","24.00","14.75",1
"8352786","2409","7.68","18.00",0
"3714257","1609","10.75","20.00",0
"7486152","9302","14.50","29.00",0
"5861438","8002","14.00","30.00",0
"8168964","4704","1.90","3.00",0
"4099492","3003","36.00","37.00",0
"9540982","5102","18.50","44.00",0
"3461775","407","17.50","44.00",0
"2226362","5303","32.50","32.50",0
"59864","1602","14.00","42.00",0
"7190830","7004","6.00","18.50",0
"7746936","102","39.36","22.25",0
"1798218","7507","58.50","33.00",0
"5382022","4604","24.75","69.00",0
"5667937","6904","7.88","8.75",0
"4560306","6209","7.50","20.00",0
"5040555","5404","7.65","24.00",0
"788621","209","42.50","63.75",0
"2097742","9909","50.00","200.00",0
"5167951","1102","23.60","14.75",0
"3457070","1202","6.50","3.74",0
"7550691","1904","12.40","34.00",0
"9687348","1203","10.46","14.50",0
"8418601","7404","8.40","28.00",0
"2496904","802","3.30","6.75",0
"3059721","3504","8.75","12.00",0
"2148477","8503","6.98","20.00",0
"5291878","7007","17.25","27.00",0
"1161872","3202","13.30","30.00",0
"8419682","2307","18.00","27.00",0
"6660090","3002","21.50","54.00",0
"4719666","5403","28.00","29.50",0
"1789456","2502","19.00","42.00",0
"6876366","4703","9.00","10.00",0
"7070876","204","14.00","39.50",0
"1760635","1207","6.40","16.00",0
"620629","704","8.50","24.00",0
"7867952","903","7.45","10.00",0
"4480312","209","11.00","32.00",0
"2589346","4302","35.75","85.00",0
"8720076","8407","7.20","18.00",0
"5611155","1709","17.00","42.00",0
"3860867","5602","10.96","32.00",0
"3260904","6009","1.80","6.00",0
"8818403","5604","16.00","11.00",0
"7203800","1703","17.55","9.99",0
"408026","2907","2.10","1.99",0
"1651050","7003","9.90","16.50",0
"118703","6004","93.07","114.50",0
"9260869","503","15.75","19.99",0
"8399797","9204","12.00","29.00",0
"2239057","3402","6.25","14.99",0
"9177296","2209","4.00","3.00",0
"4899599","6403","48.75","97.50",0
"2809833","8703","39.48","88.00",0
"5591203","2303","32.00","68.00",0
"8904596","1702","1.10","4.00",0
"2227718","3002","21.35","37.00",0
"6850051","107","15.05","62.00",0
"8829634","9303","16.00","30.00",0
"7929342","5503","16.50","44.00",0
"4041688","5402","22.20","37.00",0
"4597861","7902","32.50","65.00",0
"4048480","2509","7.00","16.00",0
"2258745","5604","19.98","12.25",0
"1429605","9609","8.80","22.00",0
"3770904","9804","1.70","6.00",0
"6164286","1009","14.50","32.00",0
"718848","3609","8.75","6.00",0
"6670077","202","0.00","0.00",0
"3301807","8209","6.05","16.00",0
"5404735","3209","18.00","9.75",0
"228702","407","18.21","49.00",0
"6298306","4702","5.55","20.00",0
"7660176","5904","16.50","44.00",0
"5944490","3604","9.90","11.00",0
"6849926","4302","35.60","89.00",0
"2243024","7404","4.50","3.00",0
"6590779","3504","12.40","34.00",0
"5069795","1207","65.00","139.00",0
"1511411","7307","2.10","6.00",0
"2128081","3902","16.56","24.00",0
"7960069","9504","11.84","34.00",0
"5971924","3704","12.40","34.00",0
"9437634","6202","17.50","11.00",0
"3287226","1407","3.84","5.00",0
"6108010","107","14.63","10.00",0
"4583605","3004","9.00","20.00",0
"787482","6202","42.50","42.50",0
"9437524","2807","21.50","29.99",1
"9580187","2504","5.75","14.00",0
"3791669","5302","8.10","20.00",0
"2951983","2504","23.50","49.00",0
"6226820","1009","2.80","2.00",0
"2297933","7502","10.00","6.25",0
"4528784","2007","2.05","6.00",0
"4548132","2103","29.40","24.50",0
"5481907","5004","14.00","28.00",0
"1410555","1709","8.10","13.50",0
"1462450","2604","0.00","0.00",0
"4159302","1103","34.75","69.50",0
"1177651","3009","79.50","89.50",0
"2076850","1104","24.75","17.00",0
"4120314","6402","11.90","34.00",0
"8780076","3109","7.20","19.00",0
"6767893","5802","11.10","18.50",0
"6480239","904","3.36","8.00",0
"6020050","804","20.30","38.50",0
"5089999","4302","8.50","24.00",0
"8432353","4109","29.75","59.50",0
"1231572","7307","6.55","16.00",0
"6088218","6903","11.00","9.99",0
"6608613","1904","25.50","27.00",0
"3849744","3304","34.00","75.00",1
"4526122","7202","7.70","11.00",0
"8350743","4404","18.00","38.00",0
"878301","7204","14.00","22.50",0
"163943","1103","16.50","11.00",0
"8988099","4802","32.00","19.50",0
"8778564","3807","9.46","12.50",0
"9179673","4102","16.50","42.00",0
"9759539","2303","15.60","13.50",0
"8598705","1709","56.17","104.25",0
"7377651","7007","5.25","9.99",0
"2400105","7402","13.00","34.00",0
"7699998","1009","23.00","59.00",0
"4667219","5104","14.00","17.50",0
"7487231","4807","17.50","29.99",1
"3268862","5503","30.40","30.50",0
"4746927","5402","19.63","12.00",0
"9619808","9002","13.25","28.50",0
"9847380","8403","26.00","29.50",1
"3824689","8707","8.63","14.50",0
"69886","8302","18.00","45.00",0
"2757879","6404","32.00","39.50",1
"7493229","7707","7.50","16.00",0
"4406448","1104","20.00","15.00",0
"8057683","2809","2.25","3.00",0
"529119","707","26.10","108.00",0
"6638181","7902","15.00","19.99",0
"6619035","1307","1.90","3.00",0
"9926094","5502","10.00","17.50",0
"4298182","3702","12.00","7.50",0
"697806","6703","7.87","5.00",0
"8536618","809","1.50","3.00",0
"6249486","1709","44.00","73.50",0
"5118529","609","8.00","14.00",0
"2704179","7702","10.00","5.74",0
"7129084","3502","3.50","9.99",0
"5024450","4502","15.00","17.25",0
"4987438","3204","28.50","34.50",1
"6608339","8604","30.50","32.50",0
"4199597","3102","14.50","19.99",0
"7848484","9909","34.75","34.75",0
"3396394","4307","42.00","84.00",0
"1589893","504","4.50","9.99",0
"481500","4007","3.95","9.99",0
"2584747","409","11.91","8.50",0
"399139","6009","39.50","22.50",0
"48029","6903","3.00","7.00",0
"8656716","8609","19.50","12.00",0
"2407335","7804","9.92","18.00",0
"1839260","909","37.50","75.00",0
"7892630","4404","5.50","10.50",0
"249671","9302","16.00","40.00",0
"3281415","8402","29.50","59.00",0
"2070672","4907","9.00","25.00",0
"8508601","9503","11.33","30.00",0
"8992921","7407","14.33","14.50",0
"1598228","7102","33.00","45.00",0
"8594689","9304","19.06","19.50",0
"8267634","9204","19.00","12.00",0
"7540201","1709","39.75","79.50",0
"8129696","4209","16.00","39.00",0
"199422","8504","13.72","42.00",0
"9820764","8209","12.94","42.00",0
"8339499","6009","15.20","38.00",0
"5059530","2907","42.50","85.00",0
"129737","4402","3.50","6.99",0
"6919802","1807","7.70","24.00",0
"7956034","5303","8.00","6.25",0
"369544","3304","14.34","39.00",0
"9260007","3409","11.50","29.99",0
"3350083","3809","8.44","29.00",0
"931717","2203","32.50","65.00",0
"4176621","102","26.00","29.50",1
"7779703","3603","5.68","29.62",0
"9807637","2004","15.00","11.00",0
"6228009","209","22.20","57.00",0
"3214722","5404","8.50","18.00",0
"9278732","4604","49.00","50.00",0
"9266726","9302","19.40","42.00",0
"618124","5103","11.50","12.00",0
"350250","5404","5.68","39.50",0
"1899282","8007","32.50","65.00",0
"1696103","8404","2.10","1.99",0
"3310569","1207","12.00","36.00",0
"1980852","6109","20.50","52.00",0
"6146301","3503","28.00","14.50",0
"1388641","4403","3.75","6.00",0
"1448471","7502","9.90","16.00",0
"5798563","209","13.66","21.00",0
"3369877","904","7.45","20.00",0
"4848848","2904","5.00","7.50",0
"560636","8407","3.00","8.00",0
"2374065","3503","23.37","4.99",0
"3610766","3409","5.50","18.00",0
"4890320","4003","8.05","18.00",0
"9138208","2007","33.50","19.00",0
"2366828","3709","5.50","8.00",0
"4190087","4907","15.60","44.00",0
"1663770","7907","8.10","18.00",0
"9051211","4103","60.24","216.00",0
"9347379","2609","26.00","29.50",1
"5390214","3007","48.75","97.50",0
"3067998","7602","7.68","9.00",0
"4790515","8803","8.50","24.00",0
"2427347","7603","14.34","9.75",0
"4203643","9204","10.00","24.99",0
"3387409","2907","37.50","39.75",0
"3746957","2304","16.00","19.00",0
"5752679","104","16.80","28.00",0
"7490277","3004","10.56","34.00",0
"2280071","2604","6.00","9.99",0
"1172045","8109","10.13","29.00",0
"1461677","6604","20.28","72.00",0
"7496989","107","16.36","19.99",0
"8150533","6202","14.50","38.00",0
"7000183","8803","32.00","69.50",0
"2158308","8607","22.00","48.00",0
"2471617","807","8.98","22.00",0
"8527743","809","155.00","395.00",0
"3619848","304","29.61","72.00",0
"854098","2804","11.25","12.49",0
"2440413","1607","49.75","99.50",0
"4167193","3007","24.00","49.99",0
"608633","703","1.50","1.50",0
"388327","7102","12.24","9.00",0
"773635","5102","0.00","0.00",0
"3030904","3407","1.70","6.00",0
"7599302","8709","29.75","59.50",0
"4567594","6503","10.00","14.25",0
"9631585","8703","12.00","29.50",0
"2797987","4902","20.00","29.25",0
"1561983","3702","22.10","59.00",0
"349879","1607","39.77","99.00",0
"1602108","5004","15.44","17.00",0
"9459521","6703","19.60","76.00",0
"6219671","3504","9.75","20.00",0
"8111234","1607","33.00","68.00",0
"5618347","7503","9.30","15.50",0
"6410205","6402","302.00","695.00",0
"3690654","3809","6.90","11.50",0
"4478317","7103","2.10","1.99",0
"186720","1509","3.50","2.50",0
"4798181","4907","8.00","20.00",0
"3858902","4603","6.00","3.50",0
"5199905","3002","1.60","4.00",0
"298331","7502","18.23","19.99",0
"6227425","6009","13.75","19.99",0
"2568927","307","20.00","35.00",0
"4644309","809","8.05","8.75",0
"7637269","1502","48.38","118.00",0
"1440911","403","2.00","7.00",0
"8587385","8703","23.80","29.75",0
"2386904","7103","3.30","8.75",0
"9951458","2603","10.40","39.50",0
"788200","4303","18.37","11.00",0
"9160497","3504","9.75","28.00",0
"4777362","7103","14.34","19.50",0
"8307312","1307","14.00","17.50",0
"9998312","1102","4.50","5.00",0
"9337799","6604","12.60","21.00",0
"6669586","8002","87.50","175.00",0
"8241068","3602","63.50","129.00",0
"4729803","904","6.03","28.00",0
"9233028","9409","152.00","304.00",0
"4340552","3207","70.00","44.75",0
"1739722","1509","18.35","39.00",0
"5959262","4003","13.75","27.50",0
"8379952","9309","16.50","42.00",0
"9201385","8802","16.00","39.00",0
"5474879","1104","38.96","69.00",0
"6300636","1609","15.15","42.00",0
"2179875","1602","38.48","49.99",0
"7028281","3409","12.00","19.99",0
"8769791","903","73.44","216.00",0
"3753082","509","5.00","3.75",0
"539951","7007","8.40","14.00",0
"1201900","5402","16.00","40.00",0
"9118869","8402","43.60","73.03",0
"4139745","102","42.50","85.00",0
"5138833","304","15.52","22.50",0
"3924345","3302","8.51","9.25",0
"6877724","3002","7.43","5.50",0
"372185","1007","0.00","0.00",0
"8301172","3409","5.05","14.00",0
"8097272","907","5.00","7.50",0
"8998431","6209","17.70","14.75",0
"5871172","3007","1.50","6.00",0
"1439599","5804","48.75","97.50",0
"5301855","7904","32.20","17.50",0
"5921646","4504","2.60","8.00",0
"2438272","3507","32.50","65.00",0
"6907040","7104","19.50","13.50",0
"9762244","9202","12.75","28.00",0
"6921728","1607","30.00","60.00",0
"5871775","6604","39.75","79.50",0
"9221432","7002","3.36","8.00",0
"4199664","4309","39.75","67.50",0
"2337776","1502","22.96","14.50",0
"9799013","3002","21.12","140.00",0
"2000994","5803","0.76","5.00",0
"4746927","1904","19.63","12.00",0
"6593027","102","30.00","60.00",0
"8686618","8702","1.50","6.00",0
"7101748","7902","13.50","34.00",0
"539655","7702","38.00","89.00",1
"4073876","4202","4.80","5.00",0
"3169021","4603","16.84","39.00",0
"1137950","3602","14.00","9.75",0
"5786446","3003","31.50","19.99",0
"578928","3303","13.50","17.00",0
"3248433","2009","42.50","42.50",0
"389618","1104","21.75","14.99",0
"8940241","4307","19.20","48.00",0
"9033769","2204","19.11","11.37",0
"7431079","1502","4.04","2.13",0
"6759274","1407","132.50","395.00",0
"9060897","7004","13.11","27.75",0
"949320","2603","11.00","6.00",0
"3582616","8109","10.50","17.50",0
"5957310","304","7.50","17.50",0
"2289007","2909","12.50","25.00",0
"4293127","502","13.50","32.00",0
"8389606","7907","11.00","26.00",0
"1951622","2207","54.00","110.00",0
"711268","1707","2.35","7.00",0
"2981374","9909","9.00","30.00",0
"588233","707","8.50","5.00",0
"8159477","3503","18.21","49.00",0
"8851085","2404","155.00","395.00",0
"9119916","1602","9.50","24.00",0
"2897654","6604","0.00","0.00",0
"489977","3607","23.00","46.00",0
"439334","1104","8.10","10.00",0
"3357753","9909","10.41","14.00",0
"3222023","4403","14.50","39.00",0
"5290376","6100","35.00","60.00",0
"2860258","107","5.91","39.50",0
"5977339","1703","10.46","15.00",0
"7087447","7407","48.75","48.75",0
"6557664","704","10.80","20.25",0
"1124082","7502","80.69","100.00",0
"3580656","7007","8.10","13.50",0
"5360810","3009","14.40","48.00",0
"4511127","3009","13.50","30.00",0
"3159955","4209","20.50","52.00",0
"8849594","1009","20.00","60.00",0
"7466930","3804","6.00","3.75",0
"5011155","903","7.00","18.00",0
"79099","8302","10.00","21.44",0
"9766293","1609","9.90","12.00",0
"7168012","9704","22.80","38.00",0
"4591389","7107","23.75","59.00",0
"7374009","7403","0.00","0.00",0
"3563995","5303","13.50","21.00",0
"182743","6009","14.40","24.00",0
"3660527","402","19.95","59.00",0
"6758041","1102","23.60","29.50",0
"8791571","4303","7.74","22.00",0
"9760583","7407","13.00","39.00",0
"89967","6002","22.43","69.00",0
"3849122","7103","26.00","38.86",0
"8529307","1607","34.75","69.50",0
"2664780","4102","19.65","42.00",0
"6379802","9604","7.78","24.00",0
"6752555","407","7.74","10.00",0
"1601606","403","9.25","24.99",0
"1848949","2109","55.00","57.50",0
"288440","9103","26.00","59.00",1
"3838386","203","32.50","49.99",0
"9098180","4407","18.23","22.00",0
"9648431","403","16.50","9.75",0
"1183542","3409","15.20","32.00",0
"9308109","3403","19.80","33.00",0
"2227718","4102","21.35","37.00",0
"9317408","4604","14.34","29.99",0
"2910924","9304","14.10","23.50",0
"9551911","4104","23.50","49.00",0
"3598393","7907","21.00","49.00",1
"7672183","1703","30.00","54.00",0
"2619092","4702","3.50","5.00",0
"5237391","9504","16.35","19.00",0
"7703531","6302","8.40","17.50",0
"7881607","7402","19.00","48.00",0
"9751982","1502","7.15","18.00",0
"3263219","409","11.00","36.00",0
"7138463","709","48.75","48.75",0
"3079818","4007","9.60","6.00",0
"6664724","8309","16.00","9.99",0
"8379634","4507","9.60","32.00",0
"4214883","402","27.60","17.25",0
"2238957","4302","20.00","12.25",1
"2599103","4403","2.40","2.00",0
"2796394","209","66.00","132.00",0
"150879","3207","4.25","9.99",0
"1707548","8802","22.50","49.99",1
"7941679","2409","40.00","88.00",0
"1464733","2404","31.00","70.00",0
"7387653","2503","14.50","7.49",0
"6892536","809","6.25","4.00",0
"6259642","8609","24.50","13.75",1
"4138390","7502","43.20","25.00",0
"1842658","7902","9.24","22.00",0
"1190256","4603","21.50","54.00",0
"7918203","7703","5.04","5.25",0
"5652333","3509","9.60","24.00",0
"1818623","7603","39.00","89.00",1
"6658802","6104","9.41","16.00",0
"3390480","2704","10.40","26.00",0
"8938707","1403","37.40","14.99",0
"5091156","6804","5.00","19.00",0
"9033795","7303","48.00","96.00",0
"4470151","2509","2.50","7.00",0
"6287257","3209","6.80","4.25",0
"7537501","1802","12.50","25.00",0
"5171713","3007","32.50","65.00",0
"3001046","4804","6.00","18.00",0
"1959330","7904","25.00","34.75",0
"8938203","4702","9.75","6.00",0
"7170342","3004","9.00","24.00",0
"1578700","7804","15.00","10.00",1
"7237653","903","14.50","7.49",0
"570008","6402","19.32","45.00",0
"2030057","7904","7.95","20.00",0
"4973563","5002","34.50","95.00",0
"1419603","3902","57.00","107.00",0
"918239","5402","10.79","15.00",0
"6758870","3302","8.00","10.00",0
"6071172","1107","1.80","6.00",0
"118634","102","15.00","9.75",1
"2478201","5803","7.00","9.50",0
"6989634","103","25.00","44.00",0
"9949926","3504","14.75","36.00",0
"9858078","3109","21.02","12.00",0
"8604563","209","27.50","34.50",1
"518510","4607","42.50","42.50",0
"3620904","3407","1.80","6.00",0
"340262","5403","4.50","4.99",0
"1141342","7303","49.50","79.99",0
"7599968","1509","8.50","29.99",0
"4529926","3502","53.40","119.26",0
"8190641","4404","27.50","69.00",0
"398929","3002","58.00","31.00",0
"3833704","4507","6.75","11.25",0
"9898973","8302","12.25","8.50",0
"6641287","5304","36.88","152.00",0
"3518012","7502","16.20","28.00",0
"3210574","9202","16.28","44.00",0
"8409369","8602","15.40","35.00",0
"8599540","2207","6.16","13.00",0
"9008409","4502","9.60","20.00",0
"9456447","1104","29.25","34.75",0
"2939760","2707","31.00","78.00",0
"2980904","4307","1.70","6.00",0
"4748587","8302","27.60","9.99",1
"3667654","2804","15.00","25.00",0
"8058214","8402","9.60","5.00",0
"9570362","8403","42.50","85.00",0
"5689344","6100","19.00","40.00",0
"6259070","8402","3.65","5.00",0
"1569751","4407","32.50","65.00",0
"3996781","802","110.00","112.50",0
"7062169","9806","26.00","59.00",1
"4527521","2103","7.65","9.00",0
"7499973","6404","36.00","19.75",1
"4038736","5203","16.00","42.00",0
"1407808","7603","19.25","20.00",0
"5167440","504","48.75","48.75",0
"7617416","8703","9.15","9.99",0
"8658429","2702","8.50","7.25",0
"5079527","2603","18.21","49.00",0
"9456543","7407","10.75","17.50",0
"3362180","2504","41.60","74.50",0
"6179838","9504","19.20","32.00",0
"301931","504","17.00","46.00",0
"5444660","203","5.33","17.50",0
"2899248","2707","4.85","8.04",0
"3607003","6204","14.00","20.00",0
"98118","1403","10.84","9.50",0
"2778425","107","16.50","19.99",0
"9619596","7604","8.00","9.99",0
"7936941","8109","15.87","14.99",0
"3137457","9402","14.00","19.99",0
"968737","8603","22.50","50.00",0
"3518634","4603","25.85","63.00",0
"7759839","4409","0.00","0.00",0
"1229572","9909","15.20","35.00",0
"7197543","903","37.50","37.50",0
"8849552","809","15.00","38.00",0
